ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Children,Total_Spend,Wine_Ratio,Meat_Ratio,Total_Purchases,Web_Purchase_Ratio,Spend_per_Purchase,Education_Grouped_Postgraduate,Education_Grouped_Undergraduate,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Customer_Tenure
3381,1953,Master,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,61,2,90,0.7777777777777778,0.17777777777777778,8,0.25,11.25,1,0,1,0,0,0,21
1745,1962,PhD,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,52,0,1313,0.5437928408225438,0.3008377760853008,20,0.2,65.65,1,0,0,0,0,0,422
679,1957,PhD,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,57,2,38,0.34210526315789475,0.5263157894736842,6,0.16666666666666666,6.333333333333333,1,0,1,0,0,0,647
10659,1979,2n Cycle,7500.0,1,0,2013-05-07,7,2,8,11,3,8,21,4,3,2,2,7,0,0,0,0,0,0,0,35,1,53,0.03773584905660377,0.20754716981132076,11,0.2727272727272727,4.818181818181818,0,1,0,0,1,0,418
5303,1974,PhD,79632.0,0,0,2014-04-08,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,40,0,1113,0.42318059299191374,0.4582210242587601,20,0.3,55.65,1,0,0,0,1,0,82
3056,1978,Graduation,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,36,1,1150,0.5104347826086957,0.29304347826086957,29,0.3793103448275862,39.6551724137931,0,0,0,0,0,0,258
10992,1967,Graduation,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,47,2,1148,0.5662020905923345,0.3074912891986063,26,0.15384615384615385,44.15384615384615,0,0,0,0,1,0,669
9733,1978,Basic,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,36,1,80,0.0125,0.125,5,0.2,16.0,0,1,0,0,1,0,658
4066,1978,2n Cycle,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,36,1,46,0.021739130434782608,0.17391304347826086,7,0.2857142857142857,6.571428571428571,0,1,0,0,0,0,49
5184,1995,Graduation,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,19,0,23,0.17391304347826086,0.4782608695652174,4,0.25,5.75,0,0,0,1,0,0,95
6384,1978,Graduation,71022.0,0,1,2014-02-11,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,36,1,1453,0.6256022023399862,0.1913282863041982,21,0.23809523809523808,69.19047619047619,0,0,0,0,0,0,138
3799,1955,Graduation,67225.0,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,59,1,868,0.3629032258064516,0.3709677419354839,23,0.30434782608695654,37.73913043478261,0,0,1,0,0,0,215
988,1965,Graduation,81168.0,0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,49,0,1193,0.34367141659681477,0.49622799664710815,18,0.3333333333333333,66.27777777777777,0,0,1,0,0,0,53
7698,1976,PhD,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,38,1,191,0.7958115183246073,0.11518324607329843,10,0.4,19.1,1,0,1,0,0,0,49
1717,1988,Graduation,39747.0,1,0,2014-04-13,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,26,1,273,0.29304029304029305,0.34065934065934067,13,0.38461538461538464,21.0,0,0,0,1,0,0,77
466,1944,Graduation,65275.0,0,0,2013-04-03,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,70,0,746,0.5201072386058981,0.29222520107238603,21,0.19047619047619047,35.523809523809526,0,0,1,0,0,0,452
8805,1960,Graduation,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,54,1,371,0.7628032345013477,0.10242587601078167,17,0.4117647058823529,21.823529411764707,0,0,0,1,0,0,574
10144,1976,Graduation,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,38,1,576,0.515625,0.1371527777777778,16,0.5,36.0,0,0,0,0,1,0,612
4786,1977,Graduation,75330.0,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,37,2,1109,0.5004508566275925,0.23174030658250677,29,0.3448275862068966,38.241379310344826,0,0,1,0,0,0,633
1008,1981,PhD,44953.0,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,33,0,1021,0.713026444662096,0.13026444662095985,24,0.2916666666666667,42.541666666666664,1,0,0,0,1,0,555
2929,1976,Graduation,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,38,0,137,0.13138686131386862,0.17518248175182483,8,0.25,17.125,0,0,0,1,0,0,494
405,1964,Graduation,41638.0,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,50,1,441,0.7142857142857143,0.07029478458049887,17,0.29411764705882354,25.941176470588236,0,0,0,0,0,0,501
3696,1965,Graduation,30630.0,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,49,2,52,0.5192307692307693,0.23076923076923078,7,0.2857142857142857,7.428571428571429,0,0,0,0,0,0,153
10490,1969,PhD,51039.0,1,1,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,45,2,417,0.23980815347721823,0.18944844124700239,14,0.42857142857142855,29.785714285714285,1,0,1,0,0,0,566
3807,1955,Graduation,59925.0,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,59,1,766,0.6174934725848564,0.2297650130548303,23,0.391304347826087,33.30434782608695,0,0,0,0,1,0,576
10581,1977,Graduation,41124.0,1,0,2012-10-31,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,0,37,1,506,0.5553359683794467,0.16600790513833993,21,0.3333333333333333,24.095238095238095,0,0,1,0,0,0,606
9283,1978,Graduation,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,36,3,18,0.4444444444444444,0.3888888888888889,4,0.0,4.5,0,0,0,1,0,0,290
4136,1992,Basic,7500.0,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,22,1,119,0.08403361344537816,0.15126050420168066,11,0.2727272727272727,10.818181818181818,0,1,0,1,0,0,573
5545,1972,PhD,78075.0,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,42,0,988,0.5789473684210527,0.26214574898785425,14,0.21428571428571427,70.57142857142857,1,0,1,0,0,0,85
9736,1980,Graduation,41850.0,1,1,2012-12-24,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,0,34,2,96,0.5520833333333334,0.19791666666666666,9,0.3333333333333333,10.666666666666666,0,0,1,0,0,0,552
1079,1971,PhD,71969.0,0,1,2012-10-16,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,43,1,1086,0.9208103130755064,0.06998158379373849,19,0.15789473684210525,57.1578947368421,1,0,1,0,0,0,621
6421,1961,Graduation,88347.0,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,53,0,2116,0.4962192816635161,0.2622873345935728,21,0.19047619047619047,100.76190476190476,0,0,0,0,1,0,361
4286,1970,PhD,57642.0,0,1,2014-01-09,24,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,0,0,44,1,679,0.8541973490427098,0.08541973490427099,22,0.3181818181818182,30.863636363636363,1,0,0,1,0,0,171
2256,1973,Master,27159.0,1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,41,2,21,0.8095238095238095,0.14285714285714285,6,0.16666666666666666,3.5,1,0,1,0,0,0,92
528,1978,Graduation,65819.0,0,0,2012-11-29,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0,36,0,1383,0.19305856832971802,0.5068691250903832,20,0.25,69.15,0,0,1,0,0,0,577
7093,1985,Graduation,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,29,1,22,0.13636363636363635,0.22727272727272727,4,0.0,5.5,0,0,1,0,0,0,227
1876,1990,Graduation,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,24,0,85,0.3764705882352941,0.09411764705882353,6,0.16666666666666666,14.166666666666666,0,0,1,0,0,0,498
2886,1971,Master,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,43,1,1217,0.9211175020542317,0.05916187345932621,32,0.3125,38.03125,1,0,0,0,0,0,321
6059,1953,PhD,64504.0,1,2,2013-03-04,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,61,3,1314,0.7503805175038052,0.1278538812785388,25,0.44,52.56,1,0,0,0,1,0,482
5872,1951,Graduation,60689.0,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,63,1,639,0.3755868544600939,0.3380281690140845,22,0.18181818181818182,29.045454545454547,0,0,0,1,0,0,393
7706,1975,2n Cycle,46772.0,0,1,2012-11-07,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,39,1,1048,0.33396946564885494,0.1803435114503817,30,0.36666666666666664,34.93333333333333,0,1,0,0,1,0,599
3547,1969,Master,41021.0,1,0,2012-12-30,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,45,1,64,0.21875,0.140625,7,0.2857142857142857,9.142857142857142,1,0,0,0,1,0,546
4541,1955,Graduation,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,59,1,257,0.45136186770428016,0.31906614785992216,12,0.25,21.416666666666668,0,0,0,0,1,0,248
9974,1974,Graduation,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,40,1,70,0.21428571428571427,0.2857142857142857,7,0.42857142857142855,10.0,0,0,1,0,0,0,352
3427,1955,PhD,59821.0,0,1,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,59,1,734,0.8569482288828338,0.09536784741144415,26,0.4230769230769231,28.23076923076923,1,0,1,0,0,0,443
310,1970,Master,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,44,1,573,0.5759162303664922,0.2774869109947644,21,0.19047619047619047,27.285714285714285,1,0,1,0,0,0,198
10949,1963,PhD,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,51,0,1958,0.557711950970378,0.3023493360572012,19,0.2631578947368421,103.05263157894737,1,0,0,0,0,0,195
7375,1976,Graduation,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,38,1,576,0.515625,0.1371527777777778,16,0.5,36.0,0,0,0,0,1,0,612
2404,1976,Graduation,53359.0,1,1,2013-05-27,4,173,4,30,3,6,41,4,5,1,4,7,0,0,0,0,0,0,0,38,2,257,0.6731517509727627,0.11673151750972763,14,0.35714285714285715,18.357142857142858,0,0,1,0,0,0,398
3969,1974,Master,43018.0,0,1,2013-11-01,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,40,1,133,0.2631578947368421,0.12781954887218044,7,0.2857142857142857,19.0,1,0,0,0,1,0,240
6289,1951,Master,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,63,2,185,0.7297297297297297,0.05405405405405406,10,0.3,18.5,1,0,0,0,1,0,427
5012,1989,Graduation,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,25,1,34,0.14705882352941177,0.38235294117647056,5,0.2,6.8,0,0,1,0,0,0,360
6983,1950,Master,38054.0,1,1,2014-05-01,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,0,64,2,45,0.5111111111111111,0.37777777777777777,7,0.2857142857142857,6.428571428571429,1,0,0,0,0,0,59
8140,1973,Graduation,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,41,1,95,0.10526315789473684,0.30526315789473685,10,0.2,9.5,0,0,0,0,1,0,269
6798,1966,Graduation,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,48,2,433,0.5334872979214781,0.3163972286374134,23,0.21739130434782608,18.82608695652174,0,0,0,1,0,0,466
10755,1976,2n Cycle,23718.0,1,0,2013-09-02,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,38,1,81,0.07407407407407407,0.1728395061728395,9,0.3333333333333333,9.0,0,1,1,0,0,0,300
1890,1971,2n Cycle,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,43,2,25,0.44,0.16,4,0.25,6.25,0,1,0,0,1,0,648
7094,1975,Graduation,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,39,1,1064,0.4182330827067669,0.20018796992481203,24,0.25,44.333333333333336,0,0,0,0,0,1,186
8870,1984,Graduation,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,30,1,497,0.15090543259557343,0.2837022132796781,18,0.3333333333333333,27.61111111111111,0,0,0,0,1,0,593
9958,1972,Graduation,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,42,1,769,0.834850455136541,0.06371911573472042,21,0.42857142857142855,36.61904761904762,0,0,1,0,0,0,92
564,1981,PhD,56937.0,1,0,2012-08-04,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,1,33,1,906,0.8233995584988962,0.13796909492273732,30,0.26666666666666666,30.2,1,0,0,0,1,0,694
5623,1980,Master,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,34,1,51,0.29411764705882354,0.2549019607843137,5,0.2,10.2,1,0,1,0,0,0,276
2134,1952,Graduation,53700.0,0,1,2012-08-17,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,62,1,694,0.37896253602305474,0.3357348703170029,22,0.22727272727272727,31.545454545454547,0,0,0,1,0,0,681
7366,1982,Master,75777.0,0,0,2013-07-04,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,1,32,0,1438,0.4951321279554937,0.3741307371349096,21,0.14285714285714285,68.47619047619048,1,0,0,1,0,0,360
7230,1960,PhD,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,54,1,493,0.9310344827586207,0.0486815415821501,22,0.18181818181818182,22.40909090909091,1,0,0,0,0,0,633
11013,1987,Graduation,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,27,0,938,0.3582089552238806,0.3006396588486141,17,0.11764705882352941,55.1764705882353,0,0,0,0,1,0,455
2131,1959,PhD,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,55,1,1307,0.8133129303749044,0.07804131599081866,23,0.391304347826087,56.82608695652174,1,0,0,0,0,0,546
6958,1977,Master,27889.0,1,0,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,37,1,26,0.5384615384615384,0.15384615384615385,5,0.2,5.2,1,0,1,0,0,0,359
1176,1973,Graduation,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,41,1,25,0.08,0.16,4,0.25,6.25,0,0,1,0,0,0,280
8432,1956,Graduation,54450.0,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,58,2,684,0.6637426900584795,0.25,31,0.2903225806451613,22.06451612903226,0,0,0,0,1,0,653
5654,1972,Graduation,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,42,3,61,0.32786885245901637,0.16393442622950818,7,0.2857142857142857,8.714285714285714,0,0,1,0,0,0,105
6679,1966,Graduation,33279.0,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,48,0,16,0.625,0.1875,4,0.0,4.0,0,0,0,1,0,0,17
6050,1975,2n Cycle,57036.0,0,1,2012-12-11,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,39,1,1513,0.7739590218109715,0.14474553866490417,26,0.23076923076923078,58.19230769230769,0,1,1,0,0,0,565
5393,1977,Graduation,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,37,1,42,0.5238095238095238,0.14285714285714285,5,0.2,8.4,0,0,0,1,0,0,691
10001,1985,2n Cycle,7500.0,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,29,1,100,0.05,0.17,10,0.2,10.0,0,1,0,0,1,0,697
3099,1970,Graduation,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,44,2,310,0.5903225806451613,0.20967741935483872,16,0.3125,19.375,0,0,0,0,0,0,489
9790,1957,Graduation,78499.0,0,0,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,57,0,1334,0.6836581709145427,0.12743628185907047,19,0.5789473684210527,70.21052631578948,0,0,0,1,0,0,218
9930,1944,PhD,82716.0,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,70,0,1167,0.519280205655527,0.1953727506426735,28,0.21428571428571427,41.67857142857143,1,0,0,1,0,0,236
8969,1977,Graduation,71855.0,0,1,2013-01-16,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,37,1,1141,0.4802804557405784,0.3698510078878177,25,0.2,45.64,0,0,1,0,0,0,529
2795,1958,Master,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,56,3,13,0.38461538461538464,0.23076923076923078,4,0.25,3.25,1,0,0,1,0,0,363
1045,1965,Graduation,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,49,1,279,0.4014336917562724,0.3835125448028674,13,0.38461538461538464,21.46153846153846,0,0,0,0,1,0,682
9665,1957,PhD,54237.0,0,1,2013-04-27,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,57,1,361,0.739612188365651,0.08310249307479224,16,0.3125,22.5625,1,0,0,0,0,0,428
10250,1947,Basic,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,67,0,28,0.03571428571428571,0.10714285714285714,4,0.25,7.0,0,1,0,0,1,0,586
5231,1974,2n Cycle,45894.0,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,40,2,51,0.5294117647058824,0.13725490196078433,5,0.2,10.2,0,1,1,0,0,0,122
5536,1959,Graduation,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,55,1,1957,0.7623914154317833,0.14665304036791008,20,0.25,97.85,0,0,0,0,1,0,403
4351,1955,Graduation,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,59,2,55,0.32727272727272727,0.18181818181818182,5,0.2,11.0,0,0,0,0,0,0,428
1321,1974,Graduation,26067.0,1,0,2013-11-04,49,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,0,40,1,56,0.39285714285714285,0.32142857142857145,9,0.3333333333333333,6.222222222222222,0,0,1,0,0,0,237
8443,1972,Graduation,24762.0,1,0,2014-02-10,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,42,1,86,0.06976744186046512,0.13953488372093023,9,0.3333333333333333,9.555555555555555,0,0,0,1,0,0,139
3138,1956,Graduation,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,58,0,1676,0.7899761336515513,0.07100238663484487,22,0.3181818181818182,76.18181818181819,0,0,0,1,0,0,617
10505,1960,Master,73113.0,0,0,2013-12-26,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,54,0,1001,0.7402597402597403,0.15384615384615385,15,0.2,66.73333333333333,1,0,0,0,1,0,185
5113,1971,PhD,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,43,0,1702,0.34312573443008226,0.490599294947121,16,0.3125,106.375,1,0,0,0,0,0,234
7798,1972,2n Cycle,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,42,1,429,0.5431235431235432,0.13286713286713286,17,0.4117647058823529,25.235294117647058,0,1,0,0,1,0,562
4646,1951,2n Cycle,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,63,0,978,0.2116564417177914,0.4570552147239264,25,0.2,39.12,0,1,1,0,0,0,210
87,1981,2n Cycle,27733.0,1,0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,33,1,57,0.0,0.08771929824561403,7,0.2857142857142857,8.142857142857142,0,1,1,0,0,0,307
5389,1964,Graduation,48920.0,0,2,2013-10-20,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,50,2,347,0.6858789625360231,0.19596541786743515,16,0.375,21.6875,0,0,1,0,0,0,252
10617,1989,Master,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,25,0,30,0.26666666666666666,0.3333333333333333,8,0.375,3.75,1,0,0,0,0,0,38
961,1972,Graduation,74716.0,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,42,1,860,0.15465116279069768,0.48953488372093024,17,0.4117647058823529,50.588235294117645,0,0,1,0,0,0,290
5628,1982,Graduation,61416.0,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,32,0,1665,0.5093093093093093,0.193993993993994,24,0.4166666666666667,69.375,0,0,0,0,1,0,506
1570,1951,PhD,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,63,1,1039,0.6390760346487007,0.23099133782483156,26,0.2692307692307692,39.96153846153846,1,0,0,0,1,0,495
9370,1945,PhD,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,69,0,1120,0.5017857142857143,0.24642857142857144,16,0.375,70.0,1,0,1,0,0,0,408
1232,1982,PhD,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,32,0,1244,0.47186495176848875,0.2797427652733119,17,0.23529411764705882,73.17647058823529,1,0,0,0,1,0,247
8204,1971,2n Cycle,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,43,0,1319,0.36542835481425323,0.41925701288855194,18,0.2222222222222222,73.27777777777777,0,1,1,0,0,0,560
4547,1960,Graduation,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,54,2,25,0.24,0.36,6,0.16666666666666666,4.166666666666667,0,0,0,0,1,0,438
8395,1961,Graduation,82014.0,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,53,0,1511,0.6485771012574454,0.17538054268696227,22,0.13636363636363635,68.68181818181819,0,0,0,1,0,0,678
4179,1959,Graduation,24221.0,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,55,0,55,0.14545454545454545,0.16363636363636364,6,0.16666666666666666,9.166666666666666,0,0,0,0,1,0,313
10727,1970,PhD,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,44,1,1586,0.744640605296343,0.12547288776796975,25,0.28,63.44,1,0,1,0,0,0,222
10676,1982,Graduation,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,32,0,1173,0.12361466325660699,0.391304347826087,20,0.15,58.65,0,0,1,0,0,0,604
4676,1951,Master,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,63,2,1695,0.36106194690265486,0.30678466076696165,25,0.36,67.8,1,0,0,0,0,1,116
749,1981,Graduation,42162.0,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,33,1,145,0.31724137931034485,0.4068965517241379,9,0.3333333333333333,16.11111111111111,0,0,0,0,1,0,222
2225,1977,Graduation,82582.0,0,0,2014-06-07,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,0,1,37,0,1617,0.31539888682745826,0.3401360544217687,21,0.19047619047619047,77.0,0,0,0,0,0,0,22
7987,1969,Graduation,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,45,1,460,0.7521739130434782,0.10434782608695652,19,0.42105263157894735,24.210526315789473,0,0,1,0,0,0,114
3645,1972,PhD,27213.0,1,0,2012-08-30,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,42,1,70,0.2714285714285714,0.37142857142857144,9,0.2222222222222222,7.777777777777778,1,0,0,1,0,0,668
1077,1974,Graduation,56715.0,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,40,0,1020,0.2529411764705882,0.23431372549019608,15,0.4666666666666667,68.0,0,0,0,0,1,0,571
868,1966,Graduation,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,48,1,65,0.8307692307692308,0.1076923076923077,6,0.3333333333333333,10.833333333333334,0,0,1,0,0,0,21
8207,1957,2n Cycle,53233.0,0,1,2014-03-18,18,28,0,9,3,0,0,1,1,0,3,4,0,0,0,0,0,0,0,57,1,40,0.7,0.225,5,0.2,8.0,0,1,1,0,0,0,103
7947,1969,Graduation,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,45,2,37,0.6486486486486487,0.21621621621621623,5,0.2,7.4,0,0,1,0,0,0,96
